Date,Open,High,Low,Close,Adj Close,Volume
2014-01-28,19000.000000,19280.000000,18980.000000,19120.000000,0.328183,2825850
2014-01-29,19300.000000,19320.000000,19100.000000,19100.000000,0.327840,1871050
2014-02-03,18860.000000,19600.000000,18840.000000,19340.000000,0.331960,2888850
2014-02-04,18880.000000,19260.000000,18800.000000,18800.000000,0.322691,2523300
2014-02-05,18820.000000,18960.000000,18760.000000,18800.000000,0.322691,2101950
2014-02-06,18480.000000,19040.000000,18480.000000,19020.000000,0.326467,4379650
2014-02-07,19000.000000,19260.000000,18900.000000,19200.000000,0.329557,2874100
2014-02-10,19020.000000,19180.000000,18900.000000,18900.000000,0.324407,1857300
2014-02-11,18920.000000,19200.000000,18900.000000,19160.000000,0.328870,1856300
2014-02-12,19340.000000,19680.000000,19260.000000,19580.000000,0.336079,1490850
2014-02-13,19520.000000,19740.000000,19280.000000,19420.000000,0.333333,1318300
2014-02-14,19420.000000,19480.000000,19120.000000,19120.000000,0.328183,1450300
2014-02-17,19220.000000,19320.000000,19060.000000,19220.000000,0.329900,668000
2014-02-18,19220.000000,19400.000000,19220.000000,19400.000000,0.332990,3109850
2014-02-19,19500.000000,19500.000000,19140.000000,19460.000000,0.334019,2736350
2014-02-20,19300.000000,19580.000000,19180.000000,19360.000000,0.332303,823700
2014-02-21,19700.000000,20520.000000,19660.000000,20480.000000,0.351527,2528200
2014-02-24,20440.000000,20520.000000,20100.000000,20400.000000,0.350154,3494950
2014-02-25,20360.000000,20400.000000,20000.000000,20160.000000,0.346035,1786950
2014-02-26,20140.000000,20600.000000,20140.000000,20420.000000,0.350497,4046050
2014-02-27,20420.000000,20680.000000,20360.000000,20680.000000,0.354960,1413350
2014-02-28,20480.000000,21260.000000,20400.000000,21260.000000,0.364915,4904750
2014-03-03,20980.000000,21260.000000,20780.000000,20920.000000,0.359079,1067150
2014-03-04,21000.000000,21100.000000,20640.000000,20720.000000,0.355647,1001200
2014-03-05,20940.000000,21300.000000,20900.000000,21200.000000,0.363885,1019850
2014-03-06,21060.000000,21380.000000,21060.000000,21340.000000,0.366288,2258150
2014-03-07,21340.000000,21420.000000,21160.000000,21380.000000,0.366975,3539050
2014-03-10,21140.000000,21400.000000,21000.000000,21380.000000,0.366975,2708900
2014-03-11,21360.000000,21400.000000,21180.000000,21380.000000,0.366975,1988050
2014-03-12,21300.000000,21480.000000,21020.000000,21200.000000,0.363885,2017050
2014-03-13,21200.000000,21440.000000,21200.000000,21200.000000,0.363885,1877850
2014-03-14,20800.000000,20940.000000,20240.000000,20460.000000,0.351184,2178650
2014-03-17,20260.000000,20320.000000,19600.000000,20120.000000,0.345348,1906550
2014-03-18,20260.000000,20260.000000,19880.000000,20020.000000,0.343631,1259900
2014-03-19,20140.000000,20200.000000,19820.000000,19820.000000,0.340199,1249700
2014-03-20,19740.000000,19900.000000,19600.000000,19600.000000,0.336422,718800
2014-03-21,19800.000000,19880.000000,19680.000000,19800.000000,0.339855,931550
2014-03-24,19860.000000,20000.000000,19640.000000,19940.000000,0.342258,1137900
2014-03-25,19940.000000,19960.000000,19320.000000,19440.000000,0.333676,1723300
2014-03-26,19780.000000,20060.000000,19680.000000,20000.000000,0.343288,1925800
2014-03-27,20300.000000,20920.000000,20120.000000,20780.000000,0.356676,2930300
2014-03-28,20600.000000,21200.000000,20460.000000,21100.000000,0.362169,1725000
2014-03-31,21000.000000,21280.000000,20640.000000,21140.000000,0.362856,1272050
2014-04-01,20880.000000,20980.000000,20700.000000,20860.000000,0.358050,1845800
2014-04-02,20820.000000,21100.000000,20680.000000,20960.000000,0.359766,2060100
2014-04-03,21000.000000,21660.000000,20960.000000,21660.000000,0.371781,3074950
2014-04-04,21600.000000,21940.000000,21520.000000,21640.000000,0.371438,3748350
2014-04-07,21780.000000,21780.000000,21240.000000,21640.000000,0.371438,4620400
2014-04-08,21600.000000,21600.000000,21260.000000,21420.000000,0.367662,1056850
2014-04-09,21420.000000,21540.000000,20900.000000,21140.000000,0.362856,2454900
2014-04-10,21140.000000,21340.000000,20920.000000,21280.000000,0.365259,1863400
2014-04-11,20940.000000,21300.000000,20720.000000,21300.000000,0.365602,1718250
2014-04-14,21040.000000,21480.000000,21020.000000,21200.000000,0.363885,609200
2014-04-15,21700.000000,21860.000000,21620.000000,21740.000000,0.373154,1771350
2014-04-16,21760.000000,21880.000000,21540.000000,21880.000000,0.375557,1235650
2014-04-17,21900.000000,21900.000000,21440.000000,21800.000000,0.374184,849550
2014-04-18,21560.000000,21760.000000,21400.000000,21660.000000,0.371781,808050
2014-04-21,21660.000000,21800.000000,21500.000000,21620.000000,0.371095,135400
2014-04-22,21600.000000,21600.000000,21460.000000,21500.000000,0.369035,1285150
2014-04-23,21620.000000,21700.000000,21440.000000,21440.000000,0.368005,2283150
2014-04-24,21620.000000,21920.000000,21600.000000,21840.000000,0.374871,1244100
2014-04-25,21840.000000,21840.000000,21660.000000,21720.000000,0.372811,1662100
2014-04-28,21560.000000,21700.000000,21420.000000,21520.000000,0.369378,924850
2014-04-29,21600.000000,21620.000000,20920.000000,21120.000000,0.362512,1255950
2014-04-30,21360.000000,21400.000000,20520.000000,20740.000000,0.355990,3097900
2014-05-02,20900.000000,21160.000000,20760.000000,21000.000000,0.360453,1364750
2014-05-07,20700.000000,20900.000000,20620.000000,20620.000000,0.353930,1881650
2014-05-08,20920.000000,21000.000000,20720.000000,20800.000000,0.357020,940100
2014-05-09,20800.000000,20860.000000,20460.000000,20820.000000,0.357363,475050
2014-05-12,20820.000000,21700.000000,20800.000000,21660.000000,0.371781,1993900
2014-05-13,21660.000000,22300.000000,21660.000000,22100.000000,0.379333,2365150
2014-05-14,22200.000000,22340.000000,21880.000000,22340.000000,0.383453,2331750
2014-05-15,22320.000000,22400.000000,22140.000000,22340.000000,0.383453,902250
2014-05-16,22300.000000,22540.000000,22260.000000,22500.000000,0.386199,2258950
2014-05-19,22500.000000,23300.000000,22400.000000,23220.000000,0.398558,2534400
2014-05-20,23180.000000,23820.000000,23120.000000,23300.000000,0.399931,1836300
2014-05-21,23480.000000,23480.000000,22900.000000,23060.000000,0.395811,1305100
2014-05-22,23200.000000,23200.000000,22660.000000,22980.000000,0.394438,2084100
2014-05-23,22620.000000,22740.000000,22220.000000,22240.000000,0.381736,2486050
2014-05-26,21980.000000,22160.000000,21560.000000,21580.000000,0.370408,2511850
2014-05-27,21640.000000,21860.000000,21560.000000,21580.000000,0.370408,1206150
2014-05-28,21580.000000,22000.000000,21400.000000,21900.000000,0.375901,2515850
2014-05-29,22080.000000,22720.000000,22020.000000,22720.000000,0.389975,2596400
2014-05-30,22900.000000,23180.000000,22140.000000,22140.000000,0.380020,4774200
2014-06-02,22260.000000,22420.000000,22160.000000,22360.000000,0.383796,1630750
2014-06-03,22400.000000,23000.000000,22400.000000,23000.000000,0.394781,4705850
2014-06-05,22720.000000,23020.000000,22720.000000,23020.000000,0.395125,2821100
2014-06-09,23000.000000,23020.000000,21660.000000,22000.000000,0.377617,3863250
2014-06-10,22140.000000,22380.000000,22080.000000,22380.000000,0.384140,2163150
2014-06-11,22480.000000,22480.000000,21740.000000,21920.000000,0.376244,3264850
2014-06-12,21860.000000,21880.000000,21520.000000,21580.000000,0.370408,2565550
2014-06-13,21500.000000,21560.000000,20700.000000,20760.000000,0.356333,3420400
2014-06-16,21400.000000,21400.000000,20600.000000,20660.000000,0.354617,4181600
2014-06-17,20760.000000,20940.000000,20440.000000,20680.000000,0.354960,3713100
2014-06-18,20680.000000,21000.000000,20680.000000,20800.000000,0.357020,2445700
2014-06-19,20740.000000,20800.000000,20560.000000,20720.000000,0.355647,4811850
2014-06-20,20820.000000,20840.000000,20480.000000,20780.000000,0.356676,3106400
2014-06-23,21000.000000,21260.000000,20900.000000,21180.000000,0.363542,2836650
2014-06-24,21260.000000,21700.000000,21220.000000,21600.000000,0.370751,2259000
2014-06-25,21600.000000,21600.000000,21280.000000,21420.000000,0.367662,1029100
2014-06-26,21340.000000,21600.000000,21260.000000,21420.000000,0.367662,913700
2014-06-27,21380.000000,21500.000000,21180.000000,21220.000000,0.372934,1512250
2014-06-30,21220.000000,21240.000000,21120.000000,21200.000000,0.372583,1568250
2014-07-01,21200.000000,21220.000000,20820.000000,21020.000000,0.369419,987150
2014-07-02,21140.000000,21400.000000,21020.000000,21380.000000,0.375746,2288550
2014-07-03,21300.000000,21420.000000,20800.000000,20860.000000,0.366607,1045400
2014-07-04,20980.000000,21040.000000,20860.000000,20900.000000,0.367310,350950
2014-07-07,20920.000000,21100.000000,20800.000000,21020.000000,0.369419,1229250
2014-07-08,20900.000000,21340.000000,20860.000000,20920.000000,0.367662,1547850
2014-07-09,20800.000000,20900.000000,20620.000000,20800.000000,0.365553,2092150
2014-07-10,21000.000000,21060.000000,20820.000000,21060.000000,0.370122,1208850
2014-07-11,21080.000000,21080.000000,20840.000000,21080.000000,0.370474,894800
2014-07-14,21000.000000,21220.000000,21000.000000,21100.000000,0.370825,988050
2014-07-15,21200.000000,21820.000000,21200.000000,21760.000000,0.382424,2010950
2014-07-16,21900.000000,21920.000000,21700.000000,21700.000000,0.381370,1559200
2014-07-17,21880.000000,22140.000000,21780.000000,22080.000000,0.388048,1986550
2014-07-18,21700.000000,22080.000000,21700.000000,22000.000000,0.386642,2317000
2014-07-21,22100.000000,22200.000000,21960.000000,21960.000000,0.385939,1371650
2014-07-22,22100.000000,22100.000000,21840.000000,21860.000000,0.384182,1196650
2014-07-23,21880.000000,21940.000000,21480.000000,21720.000000,0.381721,654150
2014-07-24,22120.000000,22120.000000,21740.000000,21900.000000,0.384885,2117350
2014-07-25,21860.000000,21900.000000,21640.000000,21720.000000,0.381721,1009450
2014-07-28,21780.000000,22100.000000,21540.000000,21680.000000,0.381018,951950
2014-07-29,21680.000000,22580.000000,21640.000000,22200.000000,0.390157,2850450
2014-07-30,22240.000000,22940.000000,22060.000000,22560.000000,0.396484,3911200
2014-07-31,22340.000000,22340.000000,21380.000000,21460.000000,0.377152,4445650
2014-08-01,21220.000000,21440.000000,20520.000000,20600.000000,0.362038,3442550
2014-08-04,20740.000000,20900.000000,20620.000000,20880.000000,0.366959,2163900
2014-08-05,20680.000000,20900.000000,20580.000000,20600.000000,0.362038,3632250
2014-08-06,20560.000000,20580.000000,20200.000000,20540.000000,0.360983,2065900
2014-08-07,20760.000000,20760.000000,20180.000000,20460.000000,0.359577,1712450
2014-08-08,20200.000000,20440.000000,19800.000000,19800.000000,0.347978,4138100
2014-08-11,19980.000000,20220.000000,19860.000000,20160.000000,0.354305,1528250
2014-08-12,20140.000000,20380.000000,19860.000000,19860.000000,0.349032,1370700
2014-08-13,20000.000000,20200.000000,19760.000000,20200.000000,0.355008,2728700
2014-08-14,20200.000000,20280.000000,20080.000000,20080.000000,0.352899,1268350
2014-08-18,20280.000000,20360.000000,19720.000000,19840.000000,0.348681,1351500
2014-08-19,19920.000000,20060.000000,19780.000000,19800.000000,0.347978,1920300
2014-08-20,19980.000000,19980.000000,19620.000000,19860.000000,0.349032,2152750
2014-08-21,19860.000000,19900.000000,19500.000000,19580.000000,0.344112,1728750
2014-08-22,19940.000000,19940.000000,19640.000000,19920.000000,0.350087,1098600
2014-08-25,19740.000000,19800.000000,19120.000000,19120.000000,0.336027,2856100
2014-08-26,19220.000000,19360.000000,19100.000000,19300.000000,0.339191,1776800
2014-08-27,19440.000000,19560.000000,19240.000000,19440.000000,0.341651,1760200
2014-08-28,19520.000000,19980.000000,19480.000000,19980.000000,0.351141,3027900
2014-08-29,19900.000000,20400.000000,19780.000000,20400.000000,0.358523,4816100
2014-09-01,20200.000000,20340.000000,19960.000000,20160.000000,0.354305,559400
2014-09-02,20160.000000,20160.000000,19500.000000,19680.000000,0.345869,970550
2014-09-03,19760.000000,19800.000000,19340.000000,19400.000000,0.340948,1419900
2014-09-04,19800.000000,19800.000000,19420.000000,19580.000000,0.344112,1374400
2014-09-05,19500.000000,19580.000000,19200.000000,19280.000000,0.338839,1263550
2014-09-11,19700.000000,19760.000000,19520.000000,19760.000000,0.347275,2429650
2014-09-12,19780.000000,19960.000000,19580.000000,19580.000000,0.344112,1754750
2014-09-15,19860.000000,19860.000000,19300.000000,19300.000000,0.339191,1983850
2014-09-16,19380.000000,19420.000000,19240.000000,19240.000000,0.338136,1553250
2014-09-17,19300.000000,19800.000000,19260.000000,19800.000000,0.347978,1228150
2014-09-18,19700.000000,19760.000000,19380.000000,19600.000000,0.344463,1597250
2014-09-19,19460.000000,19600.000000,18980.000000,19000.000000,0.333918,2608100
2014-09-22,18860.000000,18880.000000,17920.000000,18000.000000,0.316344,4227400
2014-09-23,18040.000000,18040.000000,17800.000000,17900.000000,0.314586,2145300
2014-09-24,17640.000000,17780.000000,17320.000000,17500.000000,0.307556,2348900
2014-09-25,17780.000000,17800.000000,17560.000000,17680.000000,0.310720,4846100
2014-09-26,17620.000000,18040.000000,17600.000000,17940.000000,0.315289,2848300
2014-09-29,18160.000000,18540.000000,17940.000000,18440.000000,0.324077,1413400
2014-09-30,18500.000000,18500.000000,17920.000000,17960.000000,0.315641,2186500
2014-10-01,18100.000000,18100.000000,17780.000000,17920.000000,0.314938,2873050
2014-10-02,17640.000000,17680.000000,17360.000000,17380.000000,0.305447,1338800
2014-10-06,17620.000000,17760.000000,17400.000000,17560.000000,0.308611,2569750
2014-10-07,17580.000000,18020.000000,17580.000000,17800.000000,0.312829,2363350
2014-10-08,17660.000000,17660.000000,16900.000000,16980.000000,0.298418,3439050
2014-10-10,16400.000000,16600.000000,16360.000000,16480.000000,0.289630,2844800
2014-10-13,16000.000000,16580.000000,15860.000000,16440.000000,0.288927,2866550
2014-10-14,16500.000000,17060.000000,16500.000000,17000.000000,0.298769,2592500
2014-10-15,17400.000000,17600.000000,17060.000000,17380.000000,0.305447,3633250
2014-10-16,17160.000000,17380.000000,17100.000000,17100.000000,0.300527,1481750
2014-10-17,17060.000000,17300.000000,16880.000000,16880.000000,0.296660,3384650
2014-10-20,17000.000000,17540.000000,17000.000000,17540.000000,0.308259,4453400
2014-10-21,17400.000000,17440.000000,17140.000000,17340.000000,0.304744,1102550
2014-10-22,17500.000000,17680.000000,17080.000000,17320.000000,0.304393,1861450
2014-10-23,17320.000000,17480.000000,17000.000000,17200.000000,0.302284,1062000
2014-10-24,17260.000000,17460.000000,17040.000000,17440.000000,0.306502,3276800
2014-10-27,17280.000000,17540.000000,17280.000000,17500.000000,0.307556,756850
2014-10-28,17500.000000,17560.000000,17280.000000,17320.000000,0.304393,896600
2014-10-29,17620.000000,18280.000000,17360.000000,18280.000000,0.321265,2278450
2014-10-30,18160.000000,19100.000000,17860.000000,18720.000000,0.328997,2874200
2014-10-31,19000.000000,19700.000000,18840.000000,19700.000000,0.346221,2896400
2014-11-03,19740.000000,19820.000000,19240.000000,19820.000000,0.348330,1705900
2014-11-04,19820.000000,19920.000000,19480.000000,19660.000000,0.345518,1097550
2014-11-05,19520.000000,19560.000000,19200.000000,19200.000000,0.337433,1070250
2014-11-06,19220.000000,19320.000000,18980.000000,19140.000000,0.336379,1197250
2014-11-07,19000.000000,19140.000000,18540.000000,18560.000000,0.326185,2082150
2014-11-10,18640.000000,19380.000000,18620.000000,19180.000000,0.337082,2738050
2014-11-11,19120.000000,19400.000000,18960.000000,19160.000000,0.336730,1246900
2014-11-12,19160.000000,19300.000000,18800.000000,18800.000000,0.330403,1035600
2014-11-13,18700.000000,18980.000000,18580.000000,18600.000000,0.326888,1188650
2014-11-14,18500.000000,18680.000000,18440.000000,18480.000000,0.324780,2004600
2014-11-17,18480.000000,19000.000000,18440.000000,18440.000000,0.324077,1003550
2014-11-18,18900.000000,19160.000000,18640.000000,19120.000000,0.336027,1076200
2014-11-19,19120.000000,19240.000000,18960.000000,19240.000000,0.338136,1319250
2014-11-20,18720.000000,19220.000000,18720.000000,19220.000000,0.337785,963150
2014-11-21,19220.000000,19320.000000,19140.000000,19220.000000,0.337785,1244300
2014-11-24,19460.000000,19480.000000,19360.000000,19460.000000,0.342003,1253250
2014-11-25,19340.000000,19420.000000,18380.000000,18380.000000,0.323022,3886600
2014-11-26,18700.000000,19260.000000,18700.000000,19080.000000,0.335324,1350400
2014-11-27,20380.000000,21120.000000,20200.000000,20600.000000,0.362038,4677300
2014-11-28,20640.000000,20980.000000,20600.000000,20980.000000,0.368716,1798250
2014-12-01,21000.000000,21000.000000,20240.000000,20680.000000,0.363444,1520700
2014-12-02,20680.000000,20700.000000,20280.000000,20320.000000,0.357117,1857200
2014-12-03,20420.000000,20880.000000,20340.000000,20880.000000,0.366959,1943700
2014-12-04,20900.000000,20960.000000,20440.000000,20560.000000,0.361335,1317050
2014-12-05,20580.000000,20760.000000,20560.000000,20580.000000,0.361686,796300
2014-12-08,20580.000000,20720.000000,20580.000000,20600.000000,0.362038,630250
2014-12-09,20600.000000,21100.000000,20380.000000,20920.000000,0.367662,2225700
2014-12-10,20800.000000,20840.000000,20420.000000,20460.000000,0.359577,2845150
2014-12-11,20360.000000,20400.000000,19980.000000,20020.000000,0.351844,3377000
2014-12-12,20020.000000,20020.000000,19740.000000,19840.000000,0.348681,3032500
2014-12-15,19440.000000,20320.000000,19420.000000,19940.000000,0.350439,1907200
2014-12-16,19940.000000,20500.000000,19560.000000,19620.000000,0.344815,1311400
2014-12-17,19720.000000,19720.000000,19180.000000,19180.000000,0.337082,1864450
2014-12-18,19180.000000,19380.000000,19060.000000,19300.000000,0.339191,1767750
2014-12-19,19440.000000,20500.000000,19440.000000,20240.000000,0.355711,2305300
2014-12-22,20740.000000,20900.000000,20520.000000,20800.000000,0.365553,1688150
2014-12-23,20820.000000,20900.000000,19960.000000,20800.000000,0.365553,1860000
2014-12-24,20800.000000,20880.000000,20600.000000,20820.000000,0.365904,1481400
2014-12-26,20820.000000,20880.000000,20620.000000,20860.000000,0.366607,813400
2014-12-29,20700.000000,20700.000000,20200.000000,20420.000000,5.714593,749800
2014-12-30,20440.000000,20780.000000,20100.000000,20780.000000,5.815340,1200250
2015-01-02,20780.000000,20780.000000,20240.000000,20320.000000,5.686606,942200
2015-01-05,20320.000000,20340.000000,20120.000000,20220.000000,5.658621,816600
2015-01-06,20220.000000,20280.000000,19820.000000,20100.000000,5.625040,2318000
2015-01-07,20000.000000,20100.000000,19840.000000,20020.000000,5.602651,1208650
2015-01-08,20320.000000,20700.000000,20140.000000,20440.000000,5.720191,1670900
2015-01-09,20620.000000,20660.000000,20440.000000,20460.000000,5.725787,1669800
2015-01-12,20460.000000,20680.000000,20000.000000,20500.000000,5.736982,1269300
2015-01-13,20500.000000,20640.000000,19700.000000,20500.000000,5.736982,2589450
2015-01-14,20500.000000,20900.000000,20500.000000,20560.000000,5.753773,2785000
2015-01-15,20560.000000,20960.000000,19980.000000,20560.000000,5.753773,2190150
2015-01-16,20560.000000,20640.000000,20260.000000,20400.000000,5.708996,893400
2015-01-19,20400.000000,20720.000000,20400.000000,20620.000000,5.770563,424850
2015-01-20,20620.000000,21160.000000,20620.000000,20760.000000,5.809742,1998900
2015-01-21,20780.000000,21580.000000,20760.000000,21580.000000,6.039222,2000100
2015-01-22,21580.000000,21780.000000,21260.000000,21300.000000,5.960863,1862850
2015-01-23,21460.000000,21580.000000,21180.000000,21460.000000,6.005638,1399200
2015-01-26,20880.000000,21420.000000,20840.000000,21360.000000,5.977654,1410550
2015-01-27,21160.000000,21500.000000,20940.000000,21260.000000,5.949669,1211200
2015-01-28,20960.000000,21340.000000,20900.000000,21140.000000,5.916087,1051250
2015-01-29,21200.000000,21440.000000,20980.000000,21320.000000,5.966461,1464650
2015-01-30,21360.000000,21640.000000,21100.000000,21320.000000,5.966461,1544300
2015-02-02,21020.000000,21240.000000,21020.000000,21200.000000,5.932878,1008050
2015-02-03,21300.000000,21300.000000,20760.000000,21060.000000,5.893698,1099450
2015-02-04,21780.000000,21780.000000,21400.000000,21540.000000,6.028028,1872750
2015-02-05,21320.000000,21500.000000,21060.000000,21220.000000,5.938475,1332200
2015-02-06,21440.000000,21520.000000,21160.000000,21400.000000,5.988847,1349700
2015-02-09,21520.000000,21860.000000,21300.000000,21660.000000,6.061610,914500
2015-02-10,21360.000000,21540.000000,21320.000000,21420.000000,5.994445,1076550
2015-02-11,21180.000000,21380.000000,20580.000000,20680.000000,5.787354,1928800
2015-02-12,20600.000000,20860.000000,20600.000000,20860.000000,5.837728,755400
2015-02-13,20900.000000,21020.000000,20760.000000,21020.000000,5.882504,1552850
2015-02-16,20900.000000,20960.000000,20740.000000,20940.000000,5.860116,564000
2015-02-17,20900.000000,20940.000000,20780.000000,20800.000000,5.820936,620800
2015-02-23,20600.000000,20920.000000,20600.000000,20840.000000,5.832131,1441600
2015-02-24,21040.000000,21220.000000,20960.000000,21120.000000,5.910489,2058200
2015-02-25,21140.000000,21580.000000,21140.000000,21580.000000,6.039222,2424750
2015-02-26,21580.000000,21580.000000,21080.000000,21360.000000,5.977654,733550
2015-02-27,21340.000000,21340.000000,20960.000000,20960.000000,5.865713,1630550
2015-03-02,21040.000000,21540.000000,20980.000000,21300.000000,5.960863,2680000
2015-03-03,21840.000000,22180.000000,21640.000000,21840.000000,6.111983,4356700
2015-03-04,22000.000000,22020.000000,21820.000000,22000.000000,6.156758,1706000
2015-03-05,22000.000000,22020.000000,21700.000000,21700.000000,6.072804,1265900
2015-03-06,22040.000000,22060.000000,21780.000000,22060.000000,6.173552,878850
2015-03-09,21740.000000,21960.000000,21660.000000,21700.000000,6.072804,880300
2015-03-10,21800.000000,22000.000000,21560.000000,21560.000000,6.033624,1142300
2015-03-11,21600.000000,22300.000000,21560.000000,22060.000000,6.173552,2124800
2015-03-12,22200.000000,22480.000000,22140.000000,22280.000000,6.235118,1612450
2015-03-13,22280.000000,22800.000000,22280.000000,22600.000000,6.324671,1036150
2015-03-16,22620.000000,22880.000000,22360.000000,22360.000000,6.257507,1599500
2015-03-17,22560.000000,22700.000000,22440.000000,22460.000000,6.285492,1535700
2015-03-18,22340.000000,22680.000000,22340.000000,22560.000000,6.313478,1467950
2015-03-19,22620.000000,22660.000000,22180.000000,22340.000000,6.251909,1453950
2015-03-20,22140.000000,22340.000000,21840.000000,21900.000000,6.128775,1504150
2015-03-23,21900.000000,22120.000000,21880.000000,22100.000000,6.184744,799100
2015-03-24,21780.000000,22100.000000,21740.000000,22100.000000,6.184744,1087500
2015-03-25,22100.000000,22260.000000,21920.000000,22260.000000,6.229522,827550
2015-03-26,21800.000000,21940.000000,21640.000000,21780.000000,6.095192,1452150
2015-03-27,21380.000000,21820.000000,21380.000000,21660.000000,6.061610,1034400
2015-03-30,22100.000000,22160.000000,21660.000000,21740.000000,6.083998,879700
2015-03-31,21840.000000,22080.000000,21800.000000,22080.000000,6.179148,1553600
2015-04-01,22000.000000,22000.000000,21720.000000,21760.000000,6.089596,787000
2015-04-02,21960.000000,21960.000000,21800.000000,21820.000000,6.106388,382950
2015-04-03,21800.000000,21980.000000,21720.000000,21960.000000,6.145566,834250
2015-04-06,21960.000000,22740.000000,21880.000000,22680.000000,6.347059,707250
2015-04-07,23000.000000,23080.000000,22860.000000,22940.000000,6.419822,2527650
2015-04-08,22940.000000,23380.000000,22860.000000,23320.000000,6.526164,1541900
2015-04-09,23060.000000,23240.000000,22920.000000,22980.000000,6.431015,1592300
2015-04-10,23000.000000,23220.000000,22920.000000,23220.000000,6.498180,863200
2015-04-13,23160.000000,23260.000000,22740.000000,23220.000000,6.498180,1091450
2015-04-14,22860.000000,23140.000000,22800.000000,23000.000000,6.436612,1186700
2015-04-15,23020.000000,23040.000000,22420.000000,22600.000000,6.324671,1450100
2015-04-16,22680.000000,22860.000000,22500.000000,22640.000000,6.335866,1517200
2015-04-17,22640.000000,22960.000000,22540.000000,22960.000000,6.425418,1777150
2015-04-20,22780.000000,22840.000000,22640.000000,22780.000000,6.375044,1479150
2015-04-21,22700.000000,22780.000000,22400.000000,22560.000000,6.313478,1526400
2015-04-22,22880.000000,22880.000000,22500.000000,22620.000000,6.330268,1582350
2015-04-23,22680.000000,22800.000000,22320.000000,22680.000000,6.347059,1449050
2015-04-24,22500.000000,22600.000000,21400.000000,21440.000000,6.000043,4554700
2015-04-27,21500.000000,21700.000000,21000.000000,21140.000000,5.916087,2772900
2015-04-28,21140.000000,21420.000000,20980.000000,21020.000000,5.882504,1616050
2015-04-29,21020.000000,21480.000000,21020.000000,21280.000000,5.955266,1008850
2015-04-30,21500.000000,21800.000000,21360.000000,21800.000000,6.100789,2009400
2015-05-04,22180.000000,22280.000000,21780.000000,22220.000000,6.218327,1555050
2015-05-06,21880.000000,22300.000000,21100.000000,21380.000000,5.983252,1526700
2015-05-07,21200.000000,21440.000000,20960.000000,21000.000000,5.876907,1580250
2015-05-08,20760.000000,20940.000000,20640.000000,20640.000000,5.776160,1450700
2015-05-11,20840.000000,20880.000000,20400.000000,20400.000000,5.708996,1405200
2015-05-12,20540.000000,20740.000000,20380.000000,20440.000000,5.720191,1230800
2015-05-13,20440.000000,20620.000000,20340.000000,20360.000000,5.697801,1203350
2015-05-14,20700.000000,20980.000000,20600.000000,20980.000000,5.871310,902000
2015-05-15,21140.000000,21380.000000,20720.000000,20740.000000,5.804146,936900
2015-05-18,21060.000000,21060.000000,20520.000000,20740.000000,5.804146,547100
2015-05-19,20940.000000,21160.000000,20740.000000,20800.000000,5.820936,891000
2015-05-20,21000.000000,21240.000000,20980.000000,21220.000000,5.938475,688500
2015-05-21,21460.000000,21460.000000,21020.000000,21300.000000,5.960863,644400
2015-05-22,21400.000000,21400.000000,20860.000000,21380.000000,5.983252,1047200
2015-05-26,21260.000000,21960.000000,21260.000000,21920.000000,6.134372,1237250
2015-05-27,21380.000000,21520.000000,20940.000000,20940.000000,5.860116,1476600
2015-05-28,21160.000000,21680.000000,20960.000000,21280.000000,5.955266,1147800
2015-05-29,21400.000000,21660.000000,21160.000000,21580.000000,6.039222,4264400
2015-06-01,20940.000000,21400.000000,20860.000000,21200.000000,5.932878,960400
2015-06-02,21400.000000,21500.000000,20660.000000,20660.000000,5.781756,1092700
2015-06-03,20860.000000,20880.000000,20500.000000,20600.000000,5.764967,1136750
2015-06-04,20860.000000,21400.000000,20860.000000,21200.000000,5.932878,2542650
2015-06-05,21060.000000,21440.000000,21000.000000,21020.000000,5.882504,1002900
2015-06-08,20920.000000,21080.000000,20360.000000,20360.000000,5.697801,875700
2015-06-09,20360.000000,20500.000000,19740.000000,19740.000000,5.524294,1738500
2015-06-10,19900.000000,20020.000000,19700.000000,19700.000000,5.513099,1305050
2015-06-11,19920.000000,19960.000000,19500.000000,19500.000000,5.457128,1301700
2015-06-12,20000.000000,20000.000000,19800.000000,19960.000000,5.585861,1478400
2015-06-15,19600.000000,20040.000000,19600.000000,19920.000000,5.574666,369200
2015-06-16,20000.000000,20100.000000,19780.000000,19900.000000,5.569070,1445100
2015-06-17,19960.000000,20480.000000,19920.000000,20400.000000,5.708996,1025750
2015-06-18,20300.000000,20300.000000,19920.000000,20020.000000,5.602651,748900
2015-06-19,20060.000000,20100.000000,19800.000000,19800.000000,5.541084,889050
2015-06-22,19920.000000,20060.000000,19780.000000,19800.000000,5.541084,840250
2015-06-23,20040.000000,20340.000000,19900.000000,20180.000000,5.647429,1350100
2015-06-24,20040.000000,20380.000000,20020.000000,20380.000000,5.703398,623550
2015-06-25,20080.000000,20300.000000,19700.000000,19700.000000,5.513099,1783050
2015-06-26,19740.000000,20020.000000,19700.000000,19740.000000,5.524294,1625350
2015-06-29,19720.000000,19900.000000,19700.000000,19760.000000,5.824975,559850
2015-06-30,19800.000000,19880.000000,19720.000000,19860.000000,5.854452,1765150
2015-07-01,19660.000000,19980.000000,19620.000000,19920.000000,5.872140,1328650
